Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-29 00:00:00+09:00,3633.514784024431,3799.3396198054115,3610.754512446649,3773.327880859375,1042500,0.0,0.0
2016-02-01 00:00:00+09:00,3804.216245576603,3911.5146525031223,3804.216245576603,3905.01171875,761500,0.0,0.0
2016-02-02 00:00:00+09:00,4127.737787976492,4217.153139823166,4087.0944462280036,4134.24072265625,1996500,0.0,0.0
2016-02-03 00:00:00+09:00,4098.474599335212,4145.62087596382,4048.0768553529065,4111.48046875,1164500,0.0,0.0
2016-02-04 00:00:00+09:00,4083.842949576354,4187.889903705688,4065.9598793353744,4173.25830078125,1103000,0.0,0.0
2016-02-05 00:00:00+09:00,4130.989720334482,4200.896276011137,4109.85518024619,4160.2529296875,904500,0.0,0.0
2016-02-08 00:00:00+09:00,4158.626406474497,4259.421886224856,4129.363202676006,4243.16455078125,532000,0.0,0.0
2016-02-09 00:00:00+09:00,4103.351548637125,4148.872088796333,4064.333942786376,4122.8603515625,682000,0.0,0.0
2016-02-10 00:00:00+09:00,4218.778905648859,4225.281840378183,4022.065130086812,4093.597412109375,1013500,0.0,0.0
2016-02-12 00:00:00+09:00,4013.9365195857667,4093.5974711692834,3955.4101061774686,4018.813720703125,1166000,0.0,0.0
2016-02-15 00:00:00+09:00,4114.731829295233,4283.808127298672,4114.731829295233,4254.544921875,944000,0.0,0.0
2016-02-16 00:00:00+09:00,4148.872132446729,4179.7610707368885,4051.328116793592,4062.708251953125,938500,0.0,0.0
2016-02-17 00:00:00+09:00,4069.2109888927944,4083.8425905308427,3934.2751071196813,3992.801513671875,886500,0.0,0.0
2016-02-18 00:00:00+09:00,4111.480497879308,4119.609166321142,4054.579818786475,4074.088623046875,575000,0.0,0.0
2016-02-19 00:00:00+09:00,4052.9543415949897,4077.3403484637925,3996.053658901117,4057.83154296875,428000,0.0,0.0
2016-02-22 00:00:00+09:00,4041.5741487206956,4157.001246290755,4041.5741487206956,4126.1123046875,492000,0.0,0.0
2016-02-23 00:00:00+09:00,4113.10651422316,4124.486650823777,4020.439687618132,4031.81982421875,485000,0.0,0.0
2016-02-24 00:00:00+09:00,3996.05348497756,4022.0652245054853,3939.152804760223,3973.293212890625,502000,0.0,0.0
2016-02-25 00:00:00+09:00,3948.9071827500125,4035.0710694053237,3948.9071827500125,4004.18212890625,429500,0.0,0.0
2016-02-26 00:00:00+09:00,4069.2111886803227,4130.989065296324,4056.205319919059,4059.456787109375,450000,0.0,0.0
2016-02-29 00:00:00+09:00,4018.813087993421,4049.702023540296,3861.116943359375,3861.116943359375,1123500,0.0,0.0
2016-03-01 00:00:00+09:00,3869.2465748656973,3901.761251965409,3828.6032284910575,3877.375244140625,760500,0.0,0.0
2016-03-02 00:00:00+09:00,3914.7668066486362,3970.04175325414,3859.491860043132,3963.538818359375,779000,0.0,0.0
2016-03-03 00:00:00+09:00,3944.0297623897623,3996.0532382333204,3908.263622747316,3974.918701171875,518500,0.0,0.0
2016-03-04 00:00:00+09:00,3958.662032804961,4049.703130890003,3916.3929515511913,4043.2001953125,732000,0.0,0.0
2016-03-07 00:00:00+09:00,4054.5795277546117,4157.000742770065,4012.310454891091,4142.369140625,933000,0.0,0.0
2016-03-08 00:00:00+09:00,4152.123546672317,4170.0066159806165,4108.22874018831,4135.8662109375,766500,0.0,0.0
2016-03-09 00:00:00+09:00,4171.631851256127,4225.2810527726715,4126.111316636029,4145.6201171875,771500,0.0,0.0
